,word,idf
73,进来,4.028916756899646
1615,老板,4.028916756899646
1400,院子,4.028916756899646
110,清晰,4.134277272557472
2007,儿子,4.134277272557472
834,眼睛,4.134277272557472
1347,表演,4.134277272557472
848,正在,4.134277272557472
1040,一片,4.134277272557472
588,破,4.134277272557472
414,老太太,4.134277272557472
77,到处,4.134277272557472
711,弄,4.134277272557472
712,脖子,4.134277272557472
1646,以后,4.134277272557472
55,使劲,4.134277272557472
2049,洗澡,4.134277272557472
847,事情,4.134277272557472
217,老,4.134277272557472
497,遇到,4.134277272557472
831,听见,4.134277272557472
504,老家,4.134277272557472
1186,放,4.134277272557472
2897,牙,4.134277272557472
149,砸,4.134277272557472
188,右手,4.134277272557472
518,活着,4.134277272557472
187,抓住,4.134277272557472
1191,袜子,4.134277272557472
1808,爸,4.134277272557472
1396,过去,4.134277272557472
780,不敢,4.134277272557472
551,好象,4.134277272557472
2240,现实生活,4.134277272557472
560,睡觉,4.134277272557472
330,骑,4.134277272557472
141,怎么回事,4.134277272557472
364,怀孕,4.134277272557472
1809,女儿,4.134277272557472
619,难受,4.134277272557472
1236,红,4.2520603082138555
1009,倒,4.2520603082138555
694,妹妹,4.2520603082138555
1440,那条,4.2520603082138555
467,请问,4.2520603082138555
464,医生,4.2520603082138555
275,电话,4.2520603082138555
180,不行,4.2520603082138555
812,不会,4.2520603082138555
876,长,4.2520603082138555
805,大概,4.2520603082138555
72,跟着,4.2520603082138555
425,具体,4.2520603082138555
59,袋子,4.2520603082138555
1944,河边,4.2520603082138555
1552,上班,4.2520603082138555
1626,叔叔,4.2520603082138555
109,比较,4.2520603082138555
386,解梦,4.2520603082138555
496,帮忙,4.2520603082138555
1515,生气,4.2520603082138555
630,僵尸,4.2520603082138555
772,真的,4.2520603082138555
318,红色,4.2520603082138555
12,出门,4.2520603082138555
1527,一半,4.2520603082138555
18,新,4.2520603082138555
238,爬,4.2520603082138555
486,回,4.2520603082138555
1473,对面,4.2520603082138555
1180,最近,4.2520603082138555
2861,本来,4.2520603082138555
798,左侧,4.2520603082138555
1748,居然,4.2520603082138555
94,完,4.2520603082138555
316,类似,4.2520603082138555
361,左右,4.385591700838378
325,表哥,4.385591700838378
356,上来,4.385591700838378
866,左手,4.385591700838378
1804,背,4.385591700838378
1990,刀,4.385591700838378
306,下去,4.385591700838378
1753,一颗,4.385591700838378
1856,一边,4.385591700838378
1673,熟悉,4.385591700838378
2404,丢,4.385591700838378
1525,陪,4.385591700838378
1053,印象,4.385591700838378
656,字,4.385591700838378
2154,前男友,4.385591700838378
229,捉,4.385591700838378
638,不肯,4.385591700838378
1149,分手,4.385591700838378
1157,求,4.385591700838378
615,妈,4.385591700838378
517,弟弟,4.385591700838378
1463,先是,4.385591700838378
2314,急,4.385591700838378
546,其实,4.385591700838378
1196,不好,4.385591700838378
1335,一句,4.385591700838378
578,听到,4.385591700838378
1218,恐怖,4.385591700838378
2420,貌似,4.385591700838378
674,洗完,4.385591700838378
1556,旧,4.385591700838378
696,班,4.385591700838378
448,总是,4.385591700838378
69,喝,4.385591700838378
718,疼,4.385591700838378
704,很快,4.385591700838378
996,名字,4.385591700838378
969,到底,4.385591700838378
984,竟然,4.385591700838378
614,第一次,4.539742380665636
892,正,4.539742380665636
1455,脸,4.539742380665636
531,看上去,4.539742380665636
1449,看看,4.539742380665636
733,来到,4.539742380665636
759,联系,4.539742380665636
1213,可能,4.539742380665636
1215,惊醒,4.539742380665636
575,窗户,4.539742380665636
438,昨天,4.539742380665636
581,逃,4.539742380665636
4143,劝,4.539742380665636
1637,大门,4.539742380665636
1476,两条,4.539742380665636
1477,天上,4.539742380665636
830,凶,4.539742380665636
406,他家,4.539742380665636
1720,挖,4.539742380665636
1031,动作,4.539742380665636
856,门外,4.539742380665636
1547,反锁,4.539742380665636
692,教室,4.539742380665636
1749,忘,4.539742380665636
1711,不住,4.539742380665636
1084,回头,4.539742380665636
1528,接,4.539742380665636
942,白,4.539742380665636
1517,不能,4.539742380665636
1096,哥哥,4.539742380665636
750,挺,4.539742380665636
382,一次,4.539742380665636
4240,花,4.539742380665636
1152,伤心,4.539742380665636
456,停,4.539742380665636
707,忘记,4.539742380665636
433,周围,4.539742380665636
0,一家,4.539742380665636
172,必须,4.539742380665636
126,已故,4.539742380665636
1914,进,4.539742380665636
124,上楼,4.539742380665636
2370,毛,4.539742380665636
1908,外婆,4.539742380665636
96,楼梯,4.539742380665636
3282,大伯,4.539742380665636
194,一位,4.539742380665636
203,今天,4.539742380665636
2704,竹篮,4.539742380665636
2171,跳,4.539742380665636
2170,摸,4.539742380665636
2454,屋里,4.539742380665636
250,手上,4.539742380665636
2958,动物,4.539742380665636
24,坟,4.539742380665636
2139,走路,4.539742380665636
2816,工作,4.539742380665636
264,经常,4.539742380665636
2030,钓,4.539742380665636
3416,老婆,4.539742380665636
2898,镜子,4.539742380665636
258,颜色,4.722063937459591
1351,危险,4.722063937459591
461,断,4.722063937459591
3398,开门,4.722063937459591
1359,屋子,4.722063937459591
571,走进,4.722063937459591
263,场景,4.722063937459591
1332,小心,4.722063937459591
1261,大学,4.722063937459591
2387,长出,4.722063937459591
566,鸡,4.722063937459591
2369,腿,4.722063937459591
186,坏人,4.722063937459591
1389,床,4.722063937459591
182,不再,4.722063937459591
1454,抚摸,4.722063937459591
2274,中午,4.722063937459591
1467,逃跑,4.722063937459591
1209,电视,4.722063937459591
2128,大约,4.722063937459591
213,俩,4.722063937459591
1488,带我去,4.722063937459591
499,这时候,4.722063937459591
1504,办法,4.722063937459591
2165,感情,4.722063937459591
233,嘴,4.722063937459591
1381,墙上,4.722063937459591
200,便,4.722063937459591
631,干,4.722063937459591
1162,鲤鱼,4.722063937459591
61,装,4.722063937459591
2966,家门,4.722063937459591
931,只能,4.722063937459591
926,硬,4.722063937459591
910,一种,4.722063937459591
907,学生,4.722063937459591
905,学习,4.722063937459591
46,邻居,4.722063937459591
883,在家,4.722063937459591
875,脑袋,4.722063937459591
755,不好意思,4.722063937459591
869,一层,4.722063937459591
2805,绳子,4.722063937459591
22,卧室,4.722063937459591
832,上课,4.722063937459591
2895,浑身,4.722063937459591
814,一眼,4.722063937459591
973,很小,4.722063937459591
1203,成,4.722063937459591
85,反正,4.722063937459591
3007,舌头,4.722063937459591
621,愿意,4.722063937459591
1158,解释,4.722063937459591
450,担心,4.722063937459591
2555,一张,4.722063937459591
1130,我梦到,4.722063937459591
1128,解答,4.722063937459591
1107,连续,4.722063937459591
1106,堵,4.722063937459591
114,希望,4.722063937459591
113,舒服,4.722063937459591
106,很少,4.722063937459591
2579,婴儿,4.722063937459591
1071,进入,4.722063937459591
1048,一口,4.722063937459591
685,坏,4.722063937459591
1027,转身,4.722063937459591
1018,日本,4.722063937459591
2696,菩萨,4.722063937459591
274,着急,4.722063937459591
1835,安慰,4.722063937459591
328,身后,4.722063937459591
1649,古代,4.722063937459591
1818,纸,4.722063937459591
1724,坑,4.722063937459591
294,流血,4.722063937459591
1758,乱,4.722063937459591
329,走过,4.722063937459591
1754,不痛,4.722063937459591
410,厨房,4.722063937459591
1693,桥,4.722063937459591
1931,小时候,4.722063937459591
2029,钓鱼,4.722063937459591
1733,珠宝,4.722063937459591
308,大小,4.722063937459591
365,年纪,4.722063937459591
596,昨天晚上,4.945207488773801
2434,老房子,4.945207488773801
2755,领导,4.945207488773801
591,湿,4.945207488773801
1223,底下,4.945207488773801
710,双手,4.945207488773801
1208,正好,4.945207488773801
58,关上,4.945207488773801
1882,睡觉时,4.945207488773801
2386,功能,4.945207488773801
1216,地下,4.945207488773801
63,口,4.945207488773801
2507,挂,4.945207488773801
957,是否,4.945207488773801
1404,凌晨,4.945207488773801
548,几年,4.945207488773801
1868,警察,4.945207488773801
1687,开车,4.945207488773801
181,剩下,4.945207488773801
1385,杀,4.945207488773801
911,快要,4.945207488773801
918,开心,4.945207488773801
2360,没想到,4.945207488773801
1960,声,4.945207488773801
2765,书,4.945207488773801
567,飞,4.945207488773801
1805,一摸,4.945207488773801
2961,躲到,4.945207488773801
407,主人,4.945207488773801
936,眼神,4.945207488773801
1326,指点,4.945207488773801
171,好几个,4.945207488773801
954,想要,4.945207488773801
963,面前,4.945207488773801
2376,手指,4.945207488773801
3165,内容,4.945207488773801
1190,鞋子,4.945207488773801
1017,想起,4.945207488773801
390,邻居家,4.945207488773801
320,普通,4.945207488773801
1103,石头,4.945207488773801
380,是因为,4.945207488773801
3029,天空,4.945207488773801
2576,土,4.945207488773801
683,心想,4.945207488773801
1032,灯,4.945207488773801
655,头上,4.945207488773801
1035,关上门,4.945207488773801
1769,未,4.945207488773801
658,卖,4.945207488773801
1041,月亮,4.945207488773801
1074,每个,4.945207488773801
2582,不了,4.945207488773801
3078,变,4.945207488773801
675,澡,4.945207488773801
1057,几天,4.945207488773801
690,一天,4.945207488773801
2455,说好,4.945207488773801
1010,从来,4.945207488773801
377,不同,4.945207488773801
2984,几条,4.945207488773801
2483,屁股,4.945207488773801
2488,师傅,4.945207488773801
145,前方,4.945207488773801
143,山上,4.945207488773801
2491,一群,4.945207488773801
616,不想,4.945207488773801
1163,家门口,4.945207488773801
1610,第二个,4.945207488773801
2720,追求,4.945207488773801
2717,大型,4.945207488773801
1933,河,4.945207488773801
2509,逛街,4.945207488773801
1154,爱,4.945207488773801
1153,异性,4.945207488773801
2712,踢腿,4.945207488773801
1148,要求,4.945207488773801
2702,老奶奶,4.945207488773801
1913,电脑,4.945207488773801
116,解,4.945207488773801
1432,水池,4.945207488773801
558,肉,4.945207488773801
887,根本,4.945207488773801
1546,对象,4.945207488773801
244,小男孩,4.945207488773801
481,正常,4.945207488773801
1534,凳子,4.945207488773801
835,盯,4.945207488773801
836,看不清,4.945207488773801
189,半个,4.945207488773801
1628,迅速,4.945207488773801
289,脸上,4.945207488773801
1499,水面,4.945207488773801
1489,整个,4.945207488773801
293,外,4.945207488773801
359,早上,4.945207488773801
33,看起来,4.945207488773801
35,坟墓,4.945207488773801
1656,干什么,4.945207488773801
1815,坐车,4.945207488773801
2125,掏出,4.945207488773801
2036,背着,4.945207488773801
1562,黄色,4.945207488773801
2866,下午,4.945207488773801
2054,我俩,4.945207488773801
3457,司机,4.945207488773801
807,宽,4.945207488773801
3756,坐火车,4.945207488773801
2073,隔壁,4.945207488773801
266,爷爷,4.945207488773801
3760,火车,4.945207488773801
457,马路,4.945207488773801
460,车上,4.945207488773801
260,黑,4.945207488773801
2100,我姐,4.945207488773801
2040,出血,4.945207488773801
2102,路边,4.945207488773801
1564,马上,4.945207488773801
256,大便,4.945207488773801
255,被子,4.945207488773801
510,爱人,4.945207488773801
757,说不出,4.945207488773801
671,蛋,4.945207488773801
363,阿姨,4.945207488773801
418,女人,4.945207488773801
1851,尸体,4.945207488773801
3298,伤口,4.945207488773801
885,钥匙,4.945207488773801
1470,上车,4.945207488773801
1472,道,4.945207488773801
1451,开着,4.945207488773801
871,鼓,4.945207488773801
1459,撞,4.945207488773801
2288,屎,4.945207488773801
533,十分,4.945207488773801
1984,遇见,4.945207488773801
1674,老人,4.945207488773801
1662,金黄色,4.945207488773801
1850,火,4.945207488773801
2246,碰到,4.945207488773801
344,水里,4.945207488773801
2300,阵,4.945207488773801
2261,骗,4.945207488773801
1821,爸妈,5.232889561225582
1880,死者,5.232889561225582
2663,手臂,5.232889561225582
1779,两人,5.232889561225582
884,没带,5.232889561225582
1782,那人,5.232889561225582
1887,姿势,5.232889561225582
2848,胳膊,5.232889561225582
822,久,5.232889561225582
2698,米,5.232889561225582
1788,解释一下,5.232889561225582
2965,恰好,5.232889561225582
816,关系,5.232889561225582
2645,黄金,5.232889561225582
889,她家,5.232889561225582
1045,身边,5.232889561225582
2959,橘红色,5.232889561225582
806,厘米,5.232889561225582
1043,阵阵,5.232889561225582
1042,星星,5.232889561225582
901,男性,5.232889561225582
1864,工人,5.232889561225582
2653,罐子,5.232889561225582
2885,扔,5.232889561225582
906,拼命,5.232889561225582
999,平常,5.232889561225582
1878,一刀,5.232889561225582
1828,下班,5.232889561225582
817,我要,5.232889561225582
2859,剩,5.232889561225582
2998,割,5.232889561225582
2960,今色,5.232889561225582
2745,一身,5.232889561225582
2969,女友,5.232889561225582
846,一件,5.232889561225582
2830,抢,5.232889561225582
2823,打算,5.232889561225582
2962,带进来,5.232889561225582
2924,状,5.232889561225582
2967,冲出去,5.232889561225582
861,变形,5.232889561225582
2963,机会,5.232889561225582
972,想法,5.232889561225582
2789,暗恋,5.232889561225582
964,背对着,5.232889561225582
2964,刚想,5.232889561225582
2796,脱,5.232889561225582
2977,洗浴,5.232889561225582
2909,问题,5.232889561225582
2725,托,5.232889561225582
839,求解,5.232889561225582
1885,闹钟,5.232889561225582
920,客厅,5.232889561225582
1802,擦,5.232889561225582
921,长椅,5.232889561225582
2900,位置,5.232889561225582
2957,小比猫,5.232889561225582
2956,老虎,5.232889561225582
829,互相,5.232889561225582
2835,剪,5.232889561225582
1838,屋,5.232889561225582
2724,有钱,5.232889561225582
2955,家中,5.232889561225582
1842,烧,5.232889561225582
1807,凉,5.232889561225582
1848,不用,5.232889561225582
837,意味着,5.232889561225582
2834,头发,5.232889561225582
842,漆黑,5.232889561225582
1605,看清楚,5.232889561225582
1890,刚才,5.232889561225582
1483,这条,5.232889561225582
2210,借给,5.232889561225582
1482,挣扎,5.232889561225582
1480,小蛇,5.232889561225582
3815,很长,5.232889561225582
2217,钓到,5.232889561225582
2232,挣脱,5.232889561225582
2233,欺负,5.232889561225582
3320,非,5.232889561225582
1469,我刚,5.232889561225582
1465,追上,5.232889561225582
2273,屋子里,5.232889561225582
2191,路过,5.232889561225582
1460,下车,5.232889561225582
1982,毕业,5.232889561225582
1447,走到,5.232889561225582
1446,教,5.232889561225582
1981,初中,5.232889561225582
1424,紧,5.232889561225582
1422,明明,5.232889561225582
1414,处,5.232889561225582
3696,外套,5.232889561225582
2319,行,5.232889561225582
3276,生殖器,5.232889561225582
3266,生活,5.232889561225582
1979,莫名其妙,5.232889561225582
3310,船上,5.232889561225582
2179,裤子,5.232889561225582
1652,多年,5.232889561225582
1988,胸口,5.232889561225582
1599,飞到,5.232889561225582
1597,漂亮,5.232889561225582
3474,好奇,5.232889561225582
2066,蹲,5.232889561225582
2093,年轻,5.232889561225582
1617,留,5.232889561225582
3741,甩,5.232889561225582
1620,树枝,5.232889561225582
3763,小便,5.232889561225582
1580,超市,5.232889561225582
1570,一大,5.232889561225582
2112,下雨,5.232889561225582
1558,同行,5.232889561225582
1631,扫把,5.232889561225582
1540,很多年,5.232889561225582
2133,不一会,5.232889561225582
2135,远,5.232889561225582
2138,亲人,5.232889561225582
2021,公鸡,5.232889561225582
1526,医院,5.232889561225582
2153,扑,5.232889561225582
1521,洞,5.232889561225582
1640,贴,5.232889561225582
1516,收,5.232889561225582
2155,邀请,5.232889561225582
1508,原因,5.232889561225582
2000,寓意,5.232889561225582
3519,化妆,5.232889561225582
3264,成功,5.232889561225582
1691,河水,5.232889561225582
1374,长大,5.232889561225582
2512,钱包,5.232889561225582
3122,觉,5.232889561225582
3114,专门,5.232889561225582
2545,保护,5.232889561225582
1925,吓人,5.232889561225582
2554,今年,5.232889561225582
1132,沟里,5.232889561225582
1911,画面,5.232889561225582
2562,苍白,5.232889561225582
1755,办公室,5.232889561225582
1124,总,5.232889561225582
1123,同一个,5.232889561225582
1119,从来不,5.232889561225582
1116,靠近,5.232889561225582
1112,异常,5.232889561225582
1901,代表,5.232889561225582
2563,嘴巴,5.232889561225582
1095,恋爱,5.232889561225582
1089,同班同学,5.232889561225582
1763,干净,5.232889561225582
3090,心情,5.232889561225582
1082,走出,5.232889561225582
1898,骨头,5.232889561225582
1067,全班同学,5.232889561225582
1065,墙壁,5.232889561225582
3054,反应,5.232889561225582
3051,全,5.232889561225582
1938,我见,5.232889561225582
4072,锅里,5.232889561225582
1747,叫醒,5.232889561225582
2469,高中,5.232889561225582
1352,考试,5.232889561225582
1943,家里人,5.232889561225582
1338,第二天,5.232889561225582
1336,说不出来,5.232889561225582
2371,鸡腿,5.232889561225582
1833,车子,5.232889561225582
1942,黑鱼,5.232889561225582
1317,消失,5.232889561225582
1298,大声,5.232889561225582
3919,小姑,5.232889561225582
1288,拿出,5.232889561225582
3232,杀死,5.232889561225582
1264,紫色,5.232889561225582
1939,门前,5.232889561225582
1250,一道,5.232889561225582
3222,树,5.232889561225582
2408,答应,5.232889561225582
1221,一副,5.232889561225582
3204,跟前,5.232889561225582
3188,嘴里,5.232889561225582
1214,火化,5.232889561225582
3185,亲戚家,5.232889561225582
1739,藏,5.232889561225582
1193,看电视,5.232889561225582
2461,回答,5.232889561225582
3172,食指,5.232889561225582
2468,两次,5.232889561225582
1164,不断,5.232889561225582
797,墙,5.232889561225582
2876,拉屎,5.232889561225582
150,一间,5.232889561225582
691,二楼,5.232889561225582
779,信息,5.232889561225582
52,锁,5.232889561225582
587,玻璃,5.232889561225582
752,越,5.232889561225582
620,第二次,5.232889561225582
119,一名,5.232889561225582
376,兴奋,5.232889561225582
104,完全,5.232889561225582
768,从没,5.232889561225582
175,结束,5.232889561225582
76,走来走去,5.232889561225582
666,搞,5.232889561225582
177,几次,5.232889561225582
721,环境,5.232889561225582
763,分,5.232889561225582
469,有没有,5.232889561225582
82,拿走,5.232889561225582
470,影响,5.232889561225582
83,小东西,5.232889561225582
654,皮,5.232889561225582
475,相互,5.232889561225582
362,亲戚,5.232889561225582
715,右,5.232889561225582
756,紧张,5.232889561225582
604,豪华,5.232889561225582
204,白天,5.232889561225582
623,离婚,5.232889561225582
65,快点,5.232889561225582
28,水泥,5.232889561225582
583,前天,5.232889561225582
633,一家人,5.232889561225582
276,不通,5.232889561225582
8,楼房,5.232889561225582
676,自已,5.232889561225582
281,换上,5.232889561225582
130,打招呼,5.232889561225582
254,盖,5.232889561225582
31,墓碑,5.232889561225582
253,就让,5.232889561225582
288,左,5.232889561225582
352,中年妇女,5.232889561225582
36,明显,5.232889561225582
436,爱情,5.232889561225582
734,一年,5.232889561225582
3645,咬破,5.638354669333745
370,漫步,5.638354669333745
379,年龄,5.638354669333745
1806,背好,5.638354669333745
384,日有所思,5.638354669333745
1810,治病,5.638354669333745
1811,欠,5.638354669333745
3669,一段时间,5.638354669333745
1778,吹,5.638354669333745
1816,跪求,5.638354669333745
354,脱鞋,5.638354669333745
1774,没要,5.638354669333745
1819,好久,5.638354669333745
1820,听说,5.638354669333745
3643,一面,5.638354669333745
405,受伤,5.638354669333745
1726,现场,5.638354669333745
1750,大牙,5.638354669333745
3626,店,5.638354669333745
1785,一定,5.638354669333745
1793,聊,5.638354669333745
1795,刚刚,5.638354669333745
1746,途中,5.638354669333745
1796,钢板,5.638354669333745
1744,威胁,5.638354669333745
1797,固定,5.638354669333745
1798,有血,5.638354669333745
1783,重,5.638354669333745
1738,裹,5.638354669333745
1799,冒出来,5.638354669333745
1803,摸摸,5.638354669333745
372,养,5.638354669333745
1728,小小的,5.638354669333745
404,喉咙,5.638354669333745
1775,扔掉,5.638354669333745
349,抬,5.638354669333745
1831,救人,5.638354669333745
1953,抹,5.638354669333745
1955,受,5.638354669333745
1956,委屈,5.638354669333745
1963,大大小小,5.638354669333745
1964,鱼缸,5.638354669333745
3525,重复,5.638354669333745
1971,喝茶,5.638354669333745
301,和尚,5.638354669333745
1983,十几年,5.638354669333745
295,等待,5.638354669333745
1987,走廊,5.638354669333745
3506,所有人,5.638354669333745
2004,次,5.638354669333745
2005,一个月,5.638354669333745
2010,后院,5.638354669333745
3490,掀开,5.638354669333745
3483,夹,5.638354669333745
2028,老头,5.638354669333745
284,左臂,5.638354669333745
2037,大狗,5.638354669333745
2039,不疼,5.638354669333745
3460,穿过,5.638354669333745
3458,好长,5.638354669333745
1947,属,5.638354669333745
303,两边,5.638354669333745
1940,条河,5.638354669333745
1932,兄弟,5.638354669333745
795,相拥,5.638354669333745
348,抬头,5.638354669333745
343,头部,5.638354669333745
3592,打不开,5.638354669333745
1861,装修,5.638354669333745
1877,捅,5.638354669333745
1879,恢复,5.638354669333745
326,骑着,5.638354669333745
1718,一处,5.638354669333745
323,安静,5.638354669333745
1891,一段,5.638354669333745
1827,工厂,5.638354669333745
1893,陌生人,5.638354669333745
1907,网,5.638354669333745
319,船,5.638354669333745
1909,诡异,5.638354669333745
1910,接下来,5.638354669333745
1912,趴在,5.638354669333745
1917,拍照,5.638354669333745
1918,照片,5.638354669333745
1921,奔,5.638354669333745
1922,浅,5.638354669333745
3554,紧紧,5.638354669333745
3553,来看,5.638354669333745
3559,熟,5.638354669333745
3571,死命,5.638354669333745
1636,一扇,5.638354669333745
1709,眼看,5.638354669333745
1416,露出,5.638354669333745
3834,抵御,5.638354669333745
1427,车头,5.638354669333745
3824,病,5.638354669333745
3823,精神,5.638354669333745
1435,鱼池,5.638354669333745
539,舅舅,5.638354669333745
1444,咬住,5.638354669333745
1445,大腿,5.638354669333745
538,牙床,5.638354669333745
1452,宝马车,5.638354669333745
1453,情侣,5.638354669333745
1456,开出,5.638354669333745
1457,门洞,5.638354669333745
1461,绕过,5.638354669333745
1462,车忘,5.638354669333745
526,牙齿,5.638354669333745
1464,行车道,5.638354669333745
1466,摩托,5.638354669333745
1468,副驾驶,5.638354669333745
1471,隔离带,5.638354669333745
520,整洁,5.638354669333745
1474,逆行,5.638354669333745
1409,左后,5.638354669333745
1475,刚起车,5.638354669333745
1408,停车,5.638354669333745
1399,是从,5.638354669333745
1278,化,5.638354669333745
1285,高人,5.638354669333745
1297,难,5.638354669333745
1311,曰,5.638354669333745
576,留下来,5.638354669333745
1319,二十,5.638354669333745
3899,上岸,5.638354669333745
1343,逃离,5.638354669333745
1344,一周,5.638354669333745
565,彩色,5.638354669333745
1349,前去,5.638354669333745
3878,自行车,5.638354669333745
564,很漂亮,5.638354669333745
1358,秘密,5.638354669333745
562,很难,5.638354669333745
1375,用手,5.638354669333745
559,半夜,5.638354669333745
555,汤,5.638354669333745
3852,门槛,5.638354669333745
3851,弄死,5.638354669333745
1388,婆婆,5.638354669333745
1390,蹲下,5.638354669333745
1393,背上,5.638354669333745
1406,车开,5.638354669333745
409,哄,5.638354669333745
506,地里,5.638354669333745
1498,我往,5.638354669333745
462,两半,5.638354669333745
1590,一棵树,5.638354669333745
1595,瞬间,5.638354669333745
3748,那头,5.638354669333745
